Year,Pick,Class,DD Age,Height,Player,Team,Conference,Role,All-Rookie,All-Defense,All-NBA,RAPM,O SOS,D SOS,NET SOS,O Possessions,D Possessions,Games Played,Min%,PRPG!,D-PRPG,BPM,OBPM,DBPM,ORtg,D-Rtg,NetRtg,eFG,TS,OR,DR,Usg,Ast,Ast/Usg,TO,TOV/Usg,A:U x TO:U,A/TO,Blk,Stl,STOCK%,FC/40,Dunk FGM,Dunk FGA,Dunk%,Dunk Freq,Dunk Ast'd  %,Rim FGM,Rim FGA,Rim%,Rim Freq,rim diff vs T100,Rim Ast'd %,Far2 FGM,Far2 FGA,Far2%,Far2 Freq,Far2 Ast'd %,FTM,FTA,FT%,FTR,2PT FGM,2PT FGA,2PT%,2PT Freq,3PR,3P/100,3PT FGM,3PT FGA,3PT%,Three Ast'd %,TOT FGA,Total Ast'd %,Moreyball,FTA/100,Dunks/100,Rim Attmepts/100,Far 2 Attempts/100,Unassited Rim Makes/100,Unassited Far 2 Makes/100,Unassited 3 Makes/100,Unassited Points/100,Rim:NonRim,vs T100,Games Played vs T100,Min% vs T100,PRPG! vs T100,D-PRPG vs T100,BPM vs T100,OBPM vs T100,DBPM vs T100,ORtg vs T100,D-Rtg vs T100,NetRtg vs T100,eFG vs T100,TS vs T100,OR vs T100,DR vs T100,Usg vs T100,Ast vs T100,Ast/Usg vs T100,TO vs T100,A/TO vs T100,Blk vs T100,Stl vs T100,FTR vs T100,FC/40 vs T100,Dunk FGM vs T100,Dunk FGA vs T100,Dunk% vs T100,Dunk Freq vs T100,Rim FGM vs T100,Rim FGA vs T100,Rim% vs T100,Rim Freq vs T100,Far2 FGM vs T100,Far2 FGA vs T100,Far2% vs T100,Far2 Freq vs T100,FTM vs T100,FTA vs T100,FT% vs T100,2PT FGM vs T100,2PT FGA vs T100,2PT% vs T100,2PT Freq vs T100,3PR vs T100,3P/100 vs T100,3PT FGM vs T100,3PT FGA vs T100,3PT% vs T100,Total FGA vs T100,COMBINE,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,BENCH_PRESS,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,MODIFIED_LANE_AGILITY_TIME,BMI,PLAYTYPE,off_style_rim_attack,Rim Attack Vol,Rim Attack PPP,_off_style_attack_kick,Attack & Kick Vol,Attack & Kick PPP,pctile_off_style_perimeter_sniper,Ast 3 Vol,Ast 3 PPP,off_style_dribble_jumper_pct,OTD 3 Vol,OTD 3 PPP,off_style_mid_range_pct,Mid Range Vol,Mid Range PPP,pctile_off_style_hits_cutter_pct,Hits Cutter Vol,Hits Cutter PPP,pctile_off_style_perimeter_cut_pct,Perimeter Cutter Vol,Perimeter Cutter PPP,pctile_off_style_pnr_passer_pct,PNR Passer Vol,PNR Passer PPP,pctile_off_style_big_cut_roll_pct,PnR Roller Vol,PnR Roller PPP,pctile_off_style_post_up_pct,Post Up Vol,Post Up PPP,pctile_off_style_post_kick_pct,Inside Out Vol,Inside Out PPP,pctile_off_style_pick_pop_pct,Pick & Pop Vol,Pick & Pop PPP,pctile_off_style_high_low_pct,High Low Vol,High Low PPP,pctile_off_style_reb_scramble_pct,Reb & Scramble Vol,Reb & Scramble PPP,transition_pct,Transition Vol,Transition PPP,pctile_off_style_rim_attack_pct,Rim Attack Vol%,Rim Attack PPP%,pctile_off_style_attack_kick_pct,Attack & Kick Vol%,Attack & Kick PPP%,pctile_off_style_perimeter_sniper_pct,Ast 3 Vol%,Ast 3 PPP%,pctile_off_style_dribble_jumper_pct,OTD 3 Vol%,OTD 3 PPP%,pctile_off_style_mid_range_pct,Mid Range Vol%,Mid Range PPP%,pctile_off_style_hits_cutter_pct.1,Hits Cutter Vol%,Hits Cutter PPP%,pctile_off_style_perimeter_cut_pct.1,Perimeter Cutter Vol%,Perimeter Cutter PPP%,pctile_off_style_pnr_passer_pct.1,PNR Passer Vol%,PNR Passer PPP %,pctile_off_style_big_cut_roll_pct.1,PnR Roller Vol%,PnR Roller PPP%,pctile_off_style_post_up_pct.1,Post Up Vol%,Post Up PPP%,pctile_off_style_post_kick_pct.1,Inside Out Vol%,Inside Out PPP%,pctile_off_style_pick_pop_pct.1,Pick & Pop Vol%,Pick & Pop PPP%,pctile_off_style_high_low_pct.1,High Low Vol%,High Low PPP%,pctile_off_style_reb_scramble_pct.1,Reb & Scramble Vol%,Reb & Scramble PPP%,transition_pct.1,Transition Vol%,Transition PPP%,DOB,stops,pfr,adrtg,adjoe,Hometown,rec_rank,adjusted pace,mp
2013,32,So,21.3748,77,K.J. McDaniels,Clemson,ACC,Stretch 4,No,No,No,,,,,1175.877756,,28,62.2,2.1,3.6,6.8,3.2,3.5,102.4,89.5,12.9,49.6,52.5,7.8,14,22.9,6.5,0.284,16,0.7,0.2,0.5,8.3,2.7,11,3.2,37,41,0.902,0.16,45.95,61,90,0.678,0.36,7.80%,39.34,16,66,0.242,0.26,12.5,54,79,0.684,31.3,77,156,0.494,0.62,0.381,8,32,96,0.333,78.12,252,46.79,0.741,6.718385444,3.146585588,7.653856835,5.612828346,3.146806699,1.190599952,0.5954360446,10.46112144,0.56,,14,66.7,1.1,3.5,3.3,0.7,2.6,85.6,91.6,-6,41.4,44.7,7.7,12.9,23.9,5.2,0.218,20,0.3,8.6,1.8,28.9,3.4,13,16,0.813,0.13,27,45,0.6,0.35,8,40,0.2,0.31,24,37,0.649,35,85,0.412,0.66,33.6,7.1,12,43,0.279,128,,SF,76.5,6' 4.5'',78,6' 6'',195.6,83.25,6' 11.25'',102,8' 6'',4.45,8.75,9.75,,33,37,12.71,3.1,3.2,23.49639882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-02-09,156.252,3.2,89.5449,107.612,"Birmingham, AL",55.4,61.0053627,27.5357
2017,26,Fr,22.407,74,Payton Pritchard,Oregon,P12,Scoring PG,No,No,No,,,,,822.278485,,38,71.1,2.1,3.6,3.5,0.9,2.7,111.7,93.8,17.9,50.2,53.2,2.6,10.7,15.8,20.5,1.297,18.7,1.18,1.53,2.5,0.3,2.4,2.7,3.2,0,0,0,0,0,34,61,0.557,0.26,-6.80%,26.47,11,36,0.306,0.15,18.18,46,63,0.73,26.5,46,99,0.465,0.42,0.584,7.5,49,139,0.353,87.76,238,57.45,0.844,7.661637894,0,7.418411294,4.378078796,3.04035682,1.094544022,0.7293879275,10.45796547,0.35,,23,69.9,1.9,3.4,3,0.2,2.7,106.3,94.5,11.8,46,49,2.4,11,15.7,21.4,1.363,17.4,2.7,0,2.5,29.2,3.6,0,0,0,0,25,40,0.625,0.29,5,20,0.25,0.15,27,40,0.675,30,60,0.5,0.44,56.2,7,22,77,0.286,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-01-28,191.204,3.2,93.8039,109.29,"West Linn, OR",89.4,67.0500887,12.9091
2018,38,Jr,22.1196,75,Khyri Thomas,Creighton,BE,Combo G,No,No,No,,,,,1696.003743,,32,79.5,4.2,3.8,7.9,5,2.9,120.3,95.4,24.9,62.9,65,4,11.1,20.7,15.4,0.744,15.2,0.73,0.54,1.6,0.7,3,3.7,2.4,20,20,1,0.06,55,85,111,0.766,0.33,-0.50%,34.12,32,74,0.432,0.22,21.88,67,85,0.788,25.4,117,185,0.632,0.55,0.446,8,62,149,0.416,91.94,334,51.96,0.776,5.011781391,1.17924268,6.544796875,4.363197917,3.30176158,1.473959011,0.2946455761,10.43537791,0.5,,24,85.6,4.5,3.8,7,4.6,2.4,116.7,98.1,18.6,62.5,64.6,3.3,10.6,20.1,14.1,0.701,16,1.3,0.7,2.5,25.3,2.3,14,14,1,0.05,64,83,0.771,0.32,26,58,0.448,0.23,51,65,0.785,90,141,0.638,0.55,45.1,7.8,47,116,0.405,257,,SG,74.5,6' 2.5'',75.75,6' 3.75'',198.8,82.5,6' 10.5'',101,8' 5'',6.4,8.75,9.25,14,30,35,10.96,3.18,3.18,25.18019909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-05-08,210.77,2.4,95.3532,126.138,"Omaha, NE",35,71.0407337,29.8421
2014,56,Sr,21.7609,78,Roy Devyn Marble,Iowa,B10,Scoring PG,No,No,No,,,,,1717.634265,,33,74.4,4.2,3.6,8.1,5.9,2.1,112.7,95.6,17.1,47.9,52.8,2.9,8.6,27.1,23.6,0.871,12,0.44,0.38,2.1,0.8,3.4,4.2,2.6,7,7,1,0.02,71.43,74,114,0.649,0.26,0.40%,36.49,57,173,0.329,0.4,38.6,142,199,0.714,45.6,131,287,0.456,0.66,0.342,8.5,52,149,0.349,90.38,436,52.46,0.602,11.58570273,0.4075372821,6.637035737,10.07199283,2.73617038,2.037569971,0.2912377857,10.42119406,0.35,,21,79.9,4.6,3.5,6.6,5.6,1,108,99,9,46.5,51.5,3.5,9.1,28.7,23,0.801,13.3,1.7,0.8,2.5,44.7,3,4,4,1,0.01,49,76,0.645,0.25,37,125,0.296,0.41,97,136,0.713,86,201,0.428,0.66,33.9,8.8,37,103,0.359,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-09-21,188.535,2.6,95.6364,128.656,"Southfield, MI",48.8,68.9121553,30.2121
2010,44,So,23.7596,78,Kim English,Missouri,B12,Wing G,No,No,No,,,,,1458.722232,,34,59.7,2.4,3.2,3.3,2.8,0.5,99.8,89.3,10.5,47.9,51.7,3.8,11.7,28.6,9.8,0.343,17.1,0.6,0.21,0.5,0.4,3.1,3.5,2.8,1,1,1,0,0,34,66,0.515,0.17,1.50%,23.53,54,147,0.367,0.37,35.19,95,131,0.725,33,88,213,0.413,0.54,0.463,12.6,68,184,0.37,85.29,397,54.49,0.633,8.980462293,0.06855314727,4.52450772,10.07731265,1.782368118,2.399181916,0.6857234215,10.42027033,0.2,,21,65.2,2.3,3.1,1.7,1.9,-0.2,93.3,93,0.3,42.6,47.9,3.7,11.7,28.6,8.7,0.304,16.6,0.5,0.6,2.1,38.7,3.1,0,0,0,0,22,44,0.5,0.17,30,97,0.309,0.38,72,99,0.727,52,141,0.369,0.55,44.9,11.9,38,115,0.33,256,,SG,76.5,6' 4.5'',77.75,6' 5.75'',192,78.5,6' 6.5'',98,8' 2'',4.3,8.5,8.75,,29,36.5,10.59,3.33,,23.06394976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988-09-24,158.834,2.8,89.2514,114.585,"Fitchburg, MA",74.8,69.1065546,24.8333
2010,14,So,21.8047,80,Marcus Morris,Kansas,B12,Wing F,No,No,No,,,,,1488.727213,,36,61.3,3.8,3.4,7.5,5.7,1.8,121.3,87.6,33.7,59,61,12.8,14,22.6,8.1,0.358,13.6,0.6,0.21,0.8,1.3,2.2,3.5,4.2,18,20,0.9,0.07,77.78,105,147,0.714,0.48,3.40%,56.19,57,126,0.452,0.41,52.63,99,150,0.66,49.2,162,273,0.593,0.9,0.105,2,12,32,0.375,75,305,56.32,0.585,10.07572097,1.209086516,9.874206551,8.463605615,3.08992135,1.813690229,0.2015144194,10.41176642,0.93,,24,63.4,4,3.5,7.1,5.3,1.8,116.8,88,28.8,56.3,59.4,12,14.3,23,6.3,0.274,14.3,0.5,1.3,2.1,47.4,4.4,12,14,0.857,0.07,70,103,0.68,0.48,38,89,0.427,0.42,70,101,0.693,108,192,0.563,0.9,9.9,2,8,21,0.381,213,,PF-SF,79,6' 7'',80.75,6' 8.75'',229.6,82,6' 10'',105.5,8' 9.5'',8,8.25,8.5,11,29,33,,3.15,,25.86265022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-09-02,171.08,4.2,87.5585,130.867,"Pennsauken, NJ",77.6,66.9844721,24.6944
2015,30,So,20.9833,82,Damian Jones,Vanderbilt,SEC,C,No,No,No,,,,,1364.076062,,34,72.2,2.9,3.4,3,1.8,1.2,103.6,95.4,8.2,55.4,57.4,9.7,16.5,26.3,5.9,0.224,18,0.68,0.15,0.3,7.3,1.2,8.5,3.5,41,45,0.911,0.14,90.24,112,168,0.667,0.53,5.70%,64.29,63,145,0.434,0.46,50.79,129,213,0.606,67.2,174,312,0.558,0.98,0.016,0.3,1,5,0.2,100,317,59.66,0.546,15.61496503,3.005697493,12.31602875,10.62990577,2.932035912,2.272769156,0,10.40961014,1.12,,19,72.3,2.4,3.1,0.5,0.2,0.3,96.5,98.1,-1.6,51.4,53.9,8.9,14.6,25.6,4,0.156,18.9,0.2,6.6,1.4,57.6,3.7,21,22,0.955,0.12,50,82,0.61,0.46,41,94,0.436,0.53,61,102,0.598,91,176,0.517,0.99,0.6,0.1,0,1,0,177,,C,82.25,6' 10.25'',83.5,6' 11.5'',243.6,87.75,7' 3.75'',107,8' 11'',6.55,8.75,10.5,,36,37,11.35,3.2,3.12,25.31400116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-06-30,191.226,3.5,95.4273,116.363,"Baton Rouge, LA",82.8,63.001836,25.4722
2012,12,So,20.0798,77,Jeremy Lamb,Connecticut,BE,Wing G,No,No,No,,,,,1768.25747,,34,92.1,4.9,4,7.1,5.4,1.7,115.4,96.3,19.1,55.6,59,3,11.1,22.2,10.1,0.455,15,0.68,0.31,0.9,1.7,2.1,3.8,1.8,23,24,0.958,0.05,78.26,67,85,0.788,0.19,2.00%,65.67,79,158,0.5,0.35,35.44,98,121,0.81,26.7,146,243,0.601,0.54,0.465,10.3,71,211,0.336,83.1,454,60.37,0.655,6.842894886,1.300715557,4.806992276,8.935350348,1.300777765,2.884331092,0.6785776508,10.40595067,0.23,,23,93.3,5,3.8,6.8,5.4,1.4,112.6,98.3,14.3,52.6,56.7,3,12,22.2,10.4,0.468,13.8,0.9,1.1,1.8,28.8,1.9,12,13,0.923,0.04,43,56,0.768,0.19,50,99,0.505,0.33,71,87,0.816,93,155,0.6,0.51,48.7,10.7,44,147,0.299,302,,SG,76,6' 4'',77.25,6' 5.25'',179.2,83,6' 11'',102,8' 6'',4.5,8.75,9.25,5,31.5,38,10.98,3.25,,21.81052632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-05-30,207.755,1.8,96.3383,124.025,"Norcross, GA",83,63.039482,33
2010,32,Sr,22.6918,82,Dexter Pittman,Texas,B12,C,No,No,No,,,,,1153.719694,,34,47.1,2.6,2.6,6.9,4,2.9,113.1,87.9,25.2,65.4,63.8,16.6,15.3,24.4,5.1,0.209,20.4,0.84,0.18,0.3,8.9,1,9.9,5.6,40,42,0.952,0.2,77.5,105,143,0.734,0.67,6.70%,58.1,35,71,0.493,0.33,54.29,75,135,0.556,63.1,140,214,0.654,1,0,0,0,0,0,0,214,57.14,0.67,11.70128244,3.467046649,12.39469177,6.154007802,3.813317933,1.386688645,0,10.40001316,2.01,,22,47.5,2.3,2.2,4.3,2.6,1.7,106.6,94.8,11.8,58.2,57.7,17.1,11.9,23.8,4.6,0.193,20,0.3,8.2,0.8,60.4,6.1,23,24,0.958,0.18,60,90,0.667,0.67,18,44,0.409,0.33,43,81,0.531,78,134,0.582,1,0,0,0,0,0,134,,PF-C,81.5,6' 9.5'',83.5,6' 11.5'',302.6,90,7' 6'',111,9' 3'',20.8,10.25,10.5,,,,,,,32.02646694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987-10-15,142.338,5.6,87.909,125.102,"Rosenberg, TX",76.6,71.217353,19.0588
2010,22,Jr,21.5911,80,Kenneth Faried,Morehead St.,OVC,C,Yes,No,No,,,,,1771.336679,,33,76.4,3.2,4.6,6.2,3.9,2.4,108.9,84.7,24.2,57,58.2,15.8,37.3,27.1,4.1,0.151,18,0.66,0.1,0.2,7.9,3.1,11,4.3,62,68,0.912,0.19,80.65,172,244,0.705,0.67,-4.50%,60.47,36,118,0.305,0.32,33.33,133,225,0.591,61.6,208,362,0.575,0.99,0.008,0.2,0,3,0,0,365,55.77,0.678,12.70227183,3.500181571,13.77490812,6.661635892,3.838434601,1.354976741,0,10.38682268,2.02,,6,80.8,4,3.5,5.1,3.5,1.6,108.5,96.9,11.6,57.1,55.8,11.4,30.9,22.8,3.9,0.171,14.3,0.3,7.1,2.6,38.1,4.5,9,10,0.9,0.16,27,36,0.75,0.57,9,27,0.333,0.43,11,24,0.458,36,63,0.571,1,0,0,0,0,0,63,,PF,78,6' 6'',79.5,6' 7.5'',224.6,84,7' 0'',108,9' 0'',6.3,8.5,10.25,16,30.5,35,11.35,3.26,,25.95230112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989-11-19,279.652,4.3,84.6716,115.738,"Newark, NJ",,64.4312501,33.3235
2018,15,Fr,18.8998,79,Troy Brown,Oregon,P12,Wing G,No,No,No,,,,,1675.366519,,35,74.7,2,3.4,2.8,1.1,1.8,103.7,97.7,6,49.4,53.2,5.9,18.1,21.7,18.7,0.862,21,0.97,0.84,1.3,0.8,2.9,3.7,2.9,13,17,0.765,0.05,15.38,85,135,0.63,0.42,5.00%,27.06,26,77,0.338,0.24,26.92,78,105,0.743,32.6,111,212,0.524,0.66,0.342,5.8,32,110,0.291,87.5,322,40.56,0.762,6.267285327,0.7759496119,8.057938278,4.59600924,3.700623076,1.134127953,0.2387537267,10.38576324,0.72,,18,74.1,1.6,2.8,0.9,0.2,0.8,97.5,104.2,-6.7,45.3,48.4,4.8,16.1,20.6,19,0.922,20.6,1.4,0.4,2.7,21.3,3.2,6,9,0.667,0.05,40,69,0.58,0.41,14,44,0.318,0.26,27,36,0.75,54,113,0.478,0.67,33.1,5.8,15,56,0.268,169,,SF,77.75,6' 5.75'',78.75,6' 6.75'',208,82.25,6' 10.25'',105,8' 9'',7.05,9,9.75,5,26,33,11.51,3.33,3.29,24.18899722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-07-28,220.446,2.9,97.6585,106.97,"Las Vegas, NV",97.6,67.4063591,28.4054
2015,42,Fr,21.2954,76,Isaiah Whitehead,Seton Hall,BE,Scoring PG,No,No,No,,,,,1358.171023,,22,49,1.8,3.2,2.7,1.6,1.1,91.8,96.3,-4.5,44,47.7,4,11.8,29.2,29,0.993,24.6,0.84,0.83,1.1,2.4,3,5.4,3.5,0,0,0,0,0,23,58,0.397,0.23,1.00%,17.39,32,86,0.372,0.35,0,47,63,0.746,25.4,55,144,0.382,0.58,0.419,10.3,36,104,0.346,63.89,248,29.67,0.649,4.638591087,0,4.270448937,6.332044976,1.398962258,2.356109759,0.9571401381,10.38156445,0.31,,12,45.1,3,2.9,5.4,4,1.3,96,100.7,-4.7,49.3,53,4.8,10.1,31.1,32.3,1.039,25.9,1,2.5,2.8,27.5,4.4,0,0,0,0,12,31,0.387,0.22,19,43,0.442,0.3,30,39,0.769,31,74,0.419,0.52,47.9,11.9,26,68,0.382,142,,PG-SG,75.25,6' 3.25'',76.5,6' 4.5'',210,80.75,6' 8.75'',100,8' 4'',9.25,8.5,8.75,,27.5,35.5,11.65,3.34,3.21,26.07123542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-03-08,114.581,3.5,96.3081,105.979,"Brooklyn, NY",97.4,65.6319431,37.625
2011,23,So,21.3146,75,John Jenkins,Vanderbilt,SEC,Wing G,No,No,No,,,,,1831.823786,,32,80.4,5.7,3.5,8.2,7.9,0.2,124.5,99,25.5,58.4,64,1.9,7.4,22.5,7.9,0.351,12.3,0.55,0.19,0.8,0.9,1.3,2.2,1.6,2,2,1,0,0,50,65,0.769,0.16,1.30%,48,40,101,0.396,0.25,25,144,161,0.894,39.2,90,166,0.542,0.4,0.596,13,100,245,0.408,74,411,56.84,0.756,8.789054998,0.1091808074,3.548376242,5.513630775,1.419350497,1.637712111,1.419350497,10.37217671,0.19,,20,88.5,6,3.6,8.4,7.9,0.5,121.6,98.9,22.7,55.3,62.1,1.5,7.6,22.7,9.2,0.405,12.4,0.8,1,1.2,45.5,1.6,1,1,1,0,31,41,0.756,0.16,26,66,0.394,0.26,103,116,0.888,57,107,0.533,0.42,58,12.2,56,148,0.378,255,,SG,75.25,6' 3.25'',76.25,6' 4.25'',212,80.5,6' 8.5'',98,8' 2'',7.1,9,9,10,30.5,36.5,11.36,3.37,,26.3195329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-03-06,164.432,1.6,98.9712,134.135,"Gallatin, TN",95.4,66.3104593,34.5312
2018,17,So,21.3858,77,Donte DiVincenzo,Villanova,BE,Wing G,No,No,No,,,,,1898.043085,,40,72.5,4.3,3.6,8.1,5.8,2.3,119.5,94,25.5,59,60.8,4.9,13.8,22.8,20,0.877,17,0.75,0.66,1.8,0.7,2.1,2.8,2.8,10,10,1,0.03,70,72,111,0.649,0.28,0.70%,44.44,31,67,0.463,0.17,9.68,76,107,0.71,27.4,103,179,0.575,0.46,0.542,10.4,85,212,0.401,76.47,391,53.19,0.822,5.637385203,0.5268584302,5.848128575,3.529951482,2.107602315,1.475161456,1.053743203,10.32675715,0.4,,30,73.7,4.7,3.5,8.1,6.1,2,119.6,95.8,23.8,59.7,61.3,5.3,13,23.3,20.5,0.88,17.7,1.7,0.7,1.9,27,2.9,7,7,1,0.02,52,81,0.642,0.27,28,56,0.5,0.19,57,81,0.704,80,138,0.58,0.46,54,10.4,66,162,0.407,300,,SG,75.5,6' 3.5'',76.5,6' 4.5'',200.6,78,6' 6'',97.5,8' 1.5'',5,8.25,9,12,34.5,42,10.72,3.11,3.12,24.7395816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-01-31,215.984,2.8,94.0025,130.481,"Wilmington, DE",75.4,68.397949,27.75
2014,40,So,20.4631,78,Glenn Robinson III,Michigan,B10,Wing G,No,No,No,,,,,1715.280505,,37,80.1,3.8,3.5,4.4,3.7,0.7,113.7,99.3,14.4,53.2,56.6,6,11.5,21.2,7.6,0.358,11.6,0.55,0.2,1,1,1.9,2.9,1.8,37,39,0.949,0.1,75.68,92,120,0.767,0.32,3.70%,56.52,57,146,0.39,0.39,22.81,87,115,0.757,30.8,149,265,0.562,0.71,0.29,5.8,33,108,0.306,90.91,373,52.2,0.61,6.704442782,2.157081591,6.995940294,8.511727358,2.332073377,2.565078999,0.1748810175,10.3189478,0.47,,26,82.2,3.8,3.3,4,3.5,0.5,109.6,101.8,7.8,53.4,56.5,5.6,11.2,21,6.3,0.3,13.6,0.7,1.4,1.6,27.5,1.9,24,24,1,0.09,65,89,0.73,0.34,45,107,0.421,0.41,55,72,0.764,110,195,0.564,0.74,25.6,5,20,67,0.299,262,,SF,77.5,6' 5.5'',78.75,6' 6.75'',211.4,82,6' 10'',100.5,8' 4.5'',5.05,9,9.5,,36.5,41.5,11.22,3.15,3.04,24.74325911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-01-08,186.272,1.8,99.274,122.688,"Saint John, IN",96.8,60.5779375,30.6111
2014,50,So,23.0176,79,Georges Niang,Iowa St.,B12,Wing G,No,No,No,,,,,1815.847769,,34,70,3.4,3.3,4.4,3.4,1,106.1,97.8,8.3,52.6,54.8,3.7,11.9,27.6,23.6,0.855,16.1,0.58,0.5,1.5,2,1.1,3.1,4.3,1,1,1,0,100,99,153,0.647,0.33,4.90%,53.54,75,170,0.441,0.36,42.67,75,104,0.721,22.2,174,321,0.542,0.69,0.314,7.9,48,147,0.327,93.75,468,58.56,0.644,5.727352357,0.05507069574,8.425816448,9.362018276,2.532998679,2.36790224,0.1652120872,10.2974381,0.48,,24,70.7,3.4,3.3,3.7,3,0.8,103.1,99.2,3.9,52.1,53.9,3.4,12.4,28.3,23.7,0.837,16.8,1.3,2,1.2,19.6,4.5,0,0,0,0,70,117,0.598,0.33,62,131,0.473,0.37,49,70,0.7,132,246,0.537,0.69,31.1,8.1,36,111,0.324,357,,PF,78.75,6' 6.75'',80.5,6' 8.5'',230.8,82,6' 10'',103,8' 7'',10.05,9.25,9.25,,25,31,11.64,3.49,3.17,26.1631484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-06-17,180.415,4.3,97.8152,121.199,"Tilton, NH",86,69.6616034,30.6667
2017,37,Jr,22.5467,79,Semi Ojeleye,SMU,Amer,Wing F,No,No,No,,,,,1732.514623,,35,85.4,6.1,4.1,8.4,7.8,0.7,127.5,95.3,32.2,57.2,62.1,8.4,15,24.5,9.3,0.38,10.7,0.44,0.17,1.1,1.6,0.8,2.4,2.1,28,34,0.824,0.08,71.43,84,132,0.636,0.31,9.10%,55.95,53,125,0.424,0.29,47.17,172,219,0.785,50.8,137,259,0.529,0.6,0.399,9,73,172,0.424,78.08,431,61.43,0.709,12.64058595,1.616147976,7.618983313,7.214946319,2.13573955,1.616142204,0.9236054802,10.27457995,0.44,,17,90,5.9,4.4,8.8,7.6,1.2,120.2,94.8,25.4,52.5,57.4,7.6,16,24.3,9.9,0.407,9.6,1.2,2.2,0.8,45.6,1.8,8,12,0.667,0.06,36,66,0.545,0.3,26,65,0.4,0.3,75,99,0.758,63,134,0.47,0.62,38.2,8.8,34,83,0.41,217,,SF-SG,77.25,6' 5.25'',78.75,6' 6.75'',241.4,81.75,6' 9.75'',102,8' 6'',5.5,8.75,9.5,19,35,40.5,10.58,3.16,3.07,28.43777505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-12-05,200.323,2.1,95.2944,139.624,"Ottawa, KS",94.8,63.4039538,31.2286
